,Year,Industry,GO_nom,CAP_nom,LAB_nom,INT_nom,GO_const,CAP_const,LAB_const,INT_const
1497,1948,23,3282.117,178.043,1341.074,1763.0,24665.205,1162.942,17354.191,12180.462
1498,1949,23,3416.615,193.149,1410.466,1813.0,24955.105,1232.757,17230.186,12510.352
1499,1950,23,3589.986,201.668,1481.318,1907.0,25620.602,1306.766,17850.881,12816.722
1500,1951,23,3749.005,359.43,1453.576,1936.0,25022.512,1354.457,18069.99,11651.421
1501,1952,23,4090.615,482.114,1443.501,2165.0,26060.291,1351.197,18360.654,12874.643
1502,1953,23,4857.369,360.352,1736.017,2761.0,30084.131,1335.921,18951.797,16238.312
1503,1954,23,5232.055,158.062,2004.993,3069.0,32019.402,1339.933,19059.576,17898.176
1504,1955,23,5745.769,245.822,2109.947,3390.0,34128.727,1388.726,19662.01,19336.07
1505,1956,23,6192.654,522.249,1961.405,3709.0,35390.805,1450.81,20015.254,20243.424
1506,1957,23,6520.927,383.978,2244.949,3892.0,35823.398,1503.358,20164.367,20618.775
1507,1958,23,9595.433,202.732,2456.7,6936.0,51818.027,1557.539,19889.117,36213.648
1508,1959,23,9952.345,561.655,2312.69,7078.0,52736.977,1648.263,20587.922,36435.703
1509,1960,23,10195.001,226.776,2791.225,7177.0,52599.844,1761.795,20867.418,36293.301
1510,1961,23,10018.323,519.578,2567.745,6931.0,51676.41,1770.464,20761.645,35234.609
1511,1962,23,10230.262,590.063,2709.2,6931.0,51964.023,1832.258,20770.939,34911.602
1512,1963,23,7562.437,442.055,2984.381,4136.0,37628.941,1909.533,20495.854,20767.221
1513,1964,23,7950.472,373.078,3380.394,4197.0,39287.59,1989.306,20539.182,20909.725
1514,1965,23,8678.035,626.273,3409.763,4642.0,42538.164,2088.009,21327.666,22882.777
1515,1966,23,9454.945,701.287,3757.657,4996.0,45075.945,2235.533,22107.227,24042.348
1516,1967,23,10054.821,435.336,4189.485,5430.0,46101.359,2423.5,22558.996,25551.74
1517,1968,23,10832.689,861.16,4148.529,5823.0,48261.766,2568.895,22003.207,26806.922
1518,1969,23,11820.657,727.022,4748.635,6345.0,50492.691,2710.307,22278.023,28253.996
1519,1970,23,12274.496,926.221,4674.275,6674.0,49953.625,2817.586,21912.25,28699.205
1520,1971,23,12631.102,777.576,5178.526,6675.0,49562.145,2934.323,21841.078,28069.807
1521,1972,23,14298.455,838.629,5589.826,7870.0,54931.875,3080.886,22902.793,32324.311
1522,1973,23,15815.174,887.023,6112.151,8816.0,57586.813,3248.616,23533.998,33969.102
1523,1974,23,17596.025,1413.636,5845.39,10337.0,56679.832,3344.335,23427.271,33749.063
1524,1975,23,18592.076,982.067,7043.008,10567.0,53882.203,3406.305,23519.152,30782.453
1525,1976,23,21046.988,1002.068,7873.921,12171.0,57693.16,3487.245,24185.482,33687.617
1526,1977,23,24362.926,1672.195,8800.731,13890.0,62687.645,3592.827,25157.322,36630.715
1527,1978,23,27486.697,2063.465,9817.231,15606.0,66582.875,3784.69,27074.363,38947.816
1528,1979,23,30764.586,2733.236,11035.351,16996.0,68318.648,3991.24,28759.824,38339.723
1529,1980,23,34073.949,1899.065,12049.883,20125.0,68751.547,4181.604,29469.426,40208.184
1530,1981,23,37968.539,2146.588,13407.951,22414.0,70359.445,4375.902,30076.725,41160.59
1531,1982,23,42559.949,2161.588,14746.36,25652.0,75088.594,4540.761,29804.373,46009.254
1532,1983,23,45703.0,2612.788,16231.213,26859.0,78768.563,4635.673,31538.063,47292.801
1533,1984,23,51538.387,3200.997,18086.391,30251.0,84886.641,4866.645,33617.813,50953.344
1534,1985,23,54816.035,3685.706,19682.328,31448.0,87460.602,5179.248,35146.723,52231.395
1535,1986,23,57833.664,3810.884,21180.781,32842.0,90345.07,5441.321,36554.652,54392.184
1536,1987,23,66450.781,3509.658,22902.125,40039.0,100615.906,5693.187,38618.707,63670.191
1537,1988,23,70854.906,3300.004,25266.9,42288.0,103363.406,5901.501,40257.902,63217.379
1538,1989,23,74504.5,4051.838,26375.66,44077.0,104542.031,6168.241,40709.301,63299.914
1539,1990,23,78493.742,3771.995,27985.75,46736.0,107317.773,6474.328,40954.059,65939.586
1540,1991,23,76859.313,3842.871,27842.438,45174.0,102791.352,6749.148,40203.367,63352.313
1541,1992,23,81449.664,4220.123,29657.543,47572.0,107191.219,7007.744,41088.641,66118.141
1542,1993,23,83171.539,4286.34,29568.201,49317.0,105709.023,7204.32,42121.711,67645.57
1543,1994,23,85414.984,5182.566,30109.418,50123.0,105820.141,7242.261,43298.348,66939.555
1544,1995,23,92247.406,4773.18,31127.225,56347.0,107808.953,7401.233,43855.27,67932.969
1545,1996,23,95377.797,6337.641,31371.152,57669.0,108983.43,7599.629,44013.922,71036.688
1546,1997,23,97975.688,5942.452,31479.234,60554.0,112346.438,8031.071,44296.25,75969.789
1547,1998,23,101577.969,6190.816,33450.156,61937.0,114522.93,8481.118,44402.953,78331.859
1548,1999,23,104255.688,6068.957,36060.734,62126.0,115664.508,9018.676,44424.805,79022.617
1549,2000,23,107568.477,6117.573,37532.902,63918.0,117239.141,9557.931,43088.207,78887.734
1550,2001,23,104565.898,6740.668,36070.227,61755.0,114629.977,9774.765,40939.457,75773.008
1551,2002,23,99743.008,11276.307,30934.699,57532.0,112510.688,9823.305,38628.621,71100.016
1552,2003,23,95657.508,7694.22,34600.289,53363.0,107178.031,9885.492,35747.273,64916.906
1553,2004,23,96263.68,8230.077,34637.605,53396.0,106729.625,9979.042,35046.18,63267.648
1554,2005,23,98865.938,9690.806,34880.129,54295.0,105680.961,10168.339,34981.512,61483.672
1555,2006,23,100897.523,12225.07,34668.453,54004.0,103594.023,10315.105,35243.691,58368.82
1556,2007,23,103802.414,12322.964,35383.453,56096.0,105134.531,10449.663,34840.961,58607.324
1557,2008,23,99185.773,10975.672,33864.102,54346.0,98867.797,10498.438,32756.186,53481.734
1558,2009,23,83685.281,10214.978,28975.303,44495.0,83685.281,10214.978,28975.303,44495.0
1559,2010,23,83428.828,10444.546,28285.285,44699.0,83297.359,9747.252,28015.043,43676.961
1560,2011,23,83481.531,11054.435,26811.098,45616.0,82164.805,9442.624,26384.098,41833.039
1561,2012,23,83655.078,10226.469,27177.605,46251.0,82315.227,9302.75,25557.012,42050.953
1562,2013,23,83560.969,10442.418,27568.547,45550.0,81768.555,9119.927,25647.158,41061.93
1563,2014,23,83941.047,9929.264,27491.781,46520.0,81746.758,8955.041,25851.488,42069.09
1564,1947,24,8129.339,955.081,785.258,6389.0,147677.125,12061.443,22665.43,183697.531
1565,1948,24,7861.409,1239.195,902.214,5720.0,147596.25,14008.402,23743.947,136743.969
1566,1949,24,8469.224,906.044,935.18,6628.0,139016.203,15432.724,22913.428,160717.75
1567,1950,24,10536.206,1108.666,954.54,8473.0,176169.328,15908.968,23746.436,203628.938
1568,1951,24,12931.639,1455.103,1165.535,10311.0,193611.016,16683.652,25399.781,229643.672
1569,1952,24,13532.207,1394.701,1119.506,11018.0,201447.609,18289.152,26620.17,245062.281
1570,1953,24,13419.446,1390.083,1387.363,10642.0,195755.063,19986.318,27624.934,229155.891
1571,1954,24,13869.54,1315.216,1457.324,11097.0,199230.813,21608.285,27458.021,236257.188
1572,1955,24,15395.561,1422.594,1486.967,12486.0,218874.875,22749.748,28303.535,261213.391
1573,1956,24,17217.336,1827.783,1487.553,13902.0,234041.578,23855.754,28530.857,280905.25
1574,1957,24,18337.49,1643.268,1260.222,15434.0,235180.953,25140.566,29032.604,297436.875
1575,1958,24,16907.813,1225.154,1666.659,14016.0,226009.813,25761.48,28052.643,272897.188
1576,1959,24,17361.406,1086.078,957.328,15318.0,233025.469,25788.047,28033.557,296057.219
1577,1960,24,17642.963,790.954,1423.008,15429.0,237485.078,26489.904,27843.896,295235.375
1578,1961,24,17355.447,964.863,992.583,15398.0,233949.969,26654.818,27159.76,294416.844
1579,1962,24,17445.406,1032.178,807.229,15606.0,238619.031,27224.736,27009.521,296185.25
1580,1963,24,18001.076,938.291,1169.784,15893.0,248784.266,27700.287,26504.881,302839.156
1581,1964,24,18463.102,966.577,1263.524,16233.0,264711.375,28506.441,25532.492,310382.406
1582,1965,24,19280.131,1666.605,1140.525,16473.0,268543.438,29350.805,25535.031,313532.531
1583,1966,24,20630.23,1749.321,1477.909,17403.0,278387.969,30988.025,25823.709,324501.219
1584,1967,24,22286.748,1589.743,1898.005,18799.0,294958.188,32547.727,25700.238,343989.0
1585,1968,24,23065.441,2202.624,1443.817,19419.0,311980.25,34568.828,25599.783,350333.75
1586,1969,24,23869.453,1532.193,1745.259,20592.0,320104.75,38806.84,25001.867,360820.063
1587,1970,24,23946.08,2126.692,1602.389,20217.0,314424.344,39142.016,25937.334,341445.719
1588,1971,24,25407.428,2008.495,2100.932,21298.0,316723.25,40969.875,26364.701,341040.844
1589,1972,24,26527.977,2502.951,2492.025,21533.0,323427.438,41932.203,26476.902,336558.313
1590,1973,24,32691.133,2900.064,2885.069,26906.0,316159.531,42458.656,25955.018,370708.188
1591,1974,24,55686.07,3764.3,2185.771,49736.0,346929.875,44354.918,25772.816,406373.063
1592,1975,24,66493.016,3360.347,2874.668,60258.0,357334.656,48118.906,25714.35,430383.531
1593,1976,24,79902.117,4869.217,3323.897,71709.0,400239.906,51011.258,26096.346,470408.0
1594,1977,24,95894.875,4194.914,4989.957,86710.0,433999.594,53329.715,26392.029,510329.0
1595,1978,24,102286.125,4313.659,5527.467,92445.0,436105.219,55323.191,26523.773,508190.875
1596,1979,24,145571.438,14311.938,6386.496,124873.0,468944.625,57437.438,26203.262,525007.375
1597,1980,24,194364.953,12130.111,7234.846,175000.0,427454.781,60075.418,24827.951,504380.938
1598,1981,24,219399.516,12711.672,8007.837,198680.0,409144.5,63430.742,26108.855,468077.094
1599,1982,24,205105.484,9528.381,8499.104,187078.0,399500.469,67413.57,23816.709,441836.531
1600,1983,24,187007.906,11015.106,8586.805,167406.0,393413.531,69743.258,23967.336,407135.563
1601,1984,24,181958.359,8436.762,8631.591,164890.0,393145.406,71864.445,23030.514,401045.844
1602,1985,24,170565.406,10868.661,9270.744,150426.0,384315.688,73090.125,21976.502,383417.0
1603,1986,24,119120.313,11079.62,9319.689,98721.0,387601.031,74582.422,21074.43,370351.906
1604,1987,24,129889.828,13001.853,8422.977,108465.0,394895.531,76326.055,21118.67,379235.0
1605,1988,24,129728.375,21608.695,7970.682,100149.0,408077.25,75571.539,21071.354,383110.813
1606,1989,24,143962.281,23100.203,8369.085,112493.0,407622.281,75053.703,20821.537,384538.875
1607,1990,24,170257.953,26217.91,8805.049,135235.0,406467.844,75007.211,21092.73,404725.563
1608,1991,24,157182.672,24397.578,9285.091,123500.0,410415.531,75781.875,20589.109,410435.344
1609,1992,24,147903.078,23443.574,9653.498,114806.0,397601.688,77541.602,20275.492,380593.375
1610,1993,24,142785.016,28264.572,9718.448,104802.0,394175.844,78663.617,19483.516,350192.125
1611,1994,24,141524.484,25964.957,9846.527,105713.0,402377.781,79139.578,18966.748,369161.188
1612,1995,24,149237.734,22847.182,10045.558,116345.0,409126.844,79823.141,18774.006,398687.563
1613,1996,24,170814.359,25204.945,9811.418,135798.0,415108.688,80174.219,18488.406,389888.031
1614,1997,24,175226.594,37266.465,10648.135,127312.0,432316.563,79306.836,17709.791,374149.938
1615,1998,24,135142.516,39572.949,10709.572,84860.0,424152.469,77755.672,17625.615,343284.781
1616,1999,24,158898.703,34241.977,11126.732,113530.0,435871.188,76612.398,17915.443,368388.594
1617,2000,24,230599.469,41834.668,11146.793,177618.0,433714.688,75548.883,17486.84,368930.688
1618,2001,24,215660.547,56821.18,12118.361,146721.0,436740.844,74726.742,16892.932,343939.156
1619,2002,24,211481.938,39797.867,11284.072,160400.0,450915.281,74742.992,17035.514,371717.906
1620,2003,24,243654.516,69787.82,12189.699,161677.0,428499.781,75592.516,16293.149,308161.656
1621,2004,24,322020.125,92943.063,12548.057,216529.0,466329.938,76462.047,15989.662,330977.844
1622,2005,24,458204.5,129045.898,13484.592,315674.0,493330.781,78592.195,16218.481,361344.313
1623,2006,24,533275.125,125039.445,15628.68,392607.0,489677.969,82005.109,16761.57,380510.563
1624,2007,24,601838.625,138935.031,15815.602,447088.0,502600.281,87249.336,17139.977,392392.438
1625,2008,24,731419.563,140201.891,16388.666,574829.0,483511.406,93440.867,17225.27,365160.906
1626,2009,24,479146.531,97842.117,16565.42,364739.0,479146.531,97842.117,16565.42,364739.0
1627,2010,24,601500.688,112905.648,16883.047,471712.0,466030.875,99429.625,16654.232,368240.188
1628,2011,24,807383.25,150631.109,18329.139,638423.0,477486.469,98288.258,16601.1,395127.281
1629,2012,24,828881.625,153951.344,18873.297,656057.0,484103.219,97039.094,16607.885,406710.75
