country,var,code,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
CY,Kq_Cult,46,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,47,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,H,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,53,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,I,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,J,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,61,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,K,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,O,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,P,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,Q,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,R,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_Cult,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CY,Kq_RD,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,26.4193367060146,51.3748191027496,74.2821688325118,95.64100875749,118.289061873044,138.893147324851,158.718633828996,181.316569671681,207.90207902079,235.063058166681,265.556216537775,297.406641361911,331.221798939475,358.040655873377,386.042602046046,410.3,429.891522699879,446.194486374831,472.736189298814,453.627450980392,
CY,Kq_OIPP,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,11.7748146262292,7.98746582286258,12.1422119556365,16.2335350658597,20.6327372764787,23.9190672870811,26.9520721846803,28.1511191938317,27.9442867631749,51.6190124255161,72.090395480226,93.9474287210711,113.357123015449,127.480493948516,153.031313805163,,,,,,
CY,Kq_GFCF,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,32705.7528213598,33849.8414337341,34921.79457852,35216.1435226264,36435.413921827,37257.7352177979,38552.2420858055,40522.6169179658,41642.0063623585,43317.4207506349,44971.2005590811,47564.363951849,50686.3824655236,54454.8760722615,55805.781791791,57828.1,58111.5936440936,57732.9694144586,56490.5979941027,56986.2711526139,
CZ,I_IT,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,28439,32927,33554,34336,36969,41566,42737,40562,41130,41983,43184,46789,52388,51211,49119,52702,57779,54371,56971,55680,60714
CZ,I_IT,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,25404,28549,30685,31123,34397,37072,38363,34251,35037,34973,36272,37900,44819,43819,41094,45582,48281,45520,45474,46884,49001
CZ,I_IT,A,,,,,,,,,,,,,,,,,,,,,,,,,,1404,1451,866,704,496,934,1071,86,147,180,86,71,79,105,176,110,132,200,302,491,1377
CZ,I_IT,B,,,,,,,,,,,,,,,,,,,,,,,,,,445,985,730,762,490,674,778,130,107,110,118,127,170,213,157,175,665,447,313,301,367
CZ,I_IT,C,,,,,,,,,,,,,,,,,,,,,,,,,,11547,11316,12182,12591,13046,15501,17176,7311,11792,12080,13223,15417,18222,17562,15369,17093,20497,20497,22209,24576,29869
CZ,I_IT,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,1730,1500,1535,1267,1129,1323,1375,352,359,230,284,247,284,249,237,224,229,377,804,767,881
CZ,I_IT,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,725,619,544,748,457,588,732,58,53,140,67,78,101,66,23,32,65,63,202,235,267
CZ,I_IT,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,900,840,952,985,840,1095,936,367,188,265,186,218,160,217,550,168,294,305,671,711,819
CZ,I_IT,19,,,,,,,,,,,,,,,,,,,,,,,,,,18,127,19,128,648,578,286,13,9,19,40,11,83,38,53,47,41,24,43,35,41
CZ,I_IT,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,894,1006,769,1135,708,864,877,433,547,413,472,563,694,596,740,466,488,418,531,466,534
CZ,I_IT,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,1583,1625,1714,1987,1561,1737,2287,450,458,384,725,400,449,480,291,312,418,579,1173,1274,1471
CZ,I_IT,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,1397,1314,2100,1724,2014,1655,1481,554,548,395,726,548,665,950,470,308,730,769,1275,1653,1871
CZ,I_IT,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,1356,1262,1347,1652,2115,2557,3161,2327,5960,7108,7262,9796,12680,11495,9846,12219,13266,12070,10525,13612,17330
CZ,I_IT,28,,,,,,,,,,,,,,,,,,,,,,,,,,792,614,644,650,581,760,1148,370,996,671,763,751,674,1051,776,826,1108,1071,2030,1311,1494
CZ,I_IT,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1964,2125,1927,2479,3865,4231,1999,2123,2008,2054,1910,1811,1989,1873,1992,3115,3967,4402,3948,4506
CZ,I_IT,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,502,445,433,388,514,479,662,388,551,447,644,895,621,431,510,499,743,854,553,564,655
CZ,I_IT,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,2785,3720,3695,4023,4419,3105,1792,2211,2360,1918,1851,1914,3248,2772,2228,2343,2145,2299,2544,2042,3118
CZ,I_IT,F,,,,,,,,,,,,,,,,,,,,,,,,,,1102,1313,1146,946,1045,1350,1773,800,688,623,554,633,976,948,741,1012,1533,1055,812,1542,1666
CZ,I_IT,G,,,,,,,,,,,,,,,,,,,,,,,,,,2138,2157,3265,3419,5900,3998,3181,3280,2971,3259,2908,2843,3046,3418,3109,3417,4011,3950,4028,2010,2283
CZ,I_IT,45,,,,,,,,,,,,,,,,,,,,,,,,,,216,166,254,148,148,402,342,349,297,276,276,233,227,219,321,176,252,221,62,89,105
CZ,I_IT,46,,,,,,,,,,,,,,,,,,,,,,,,,,1075,905,1645,1754,3445,1664,1535,1993,1539,1861,1580,1405,1534,1800,1183,1785,2217,2266,1890,1124,1258
CZ,I_IT,47,,,,,,,,,,,,,,,,,,,,,,,,,,847,1086,1366,1517,2307,1932,1304,938,1135,1122,1052,1205,1285,1399,1605,1456,1542,1463,2076,797,920
CZ,I_IT,H,,,,,,,,,,,,,,,,,,,,,,,,,,679,1098,1275,1184,1063,1257,1029,1132,1363,1493,1734,1576,4213,2464,1253,841,888,1014,686,911,1349
CZ,I_IT,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,540,981,1230,1141,979,1192,900,807,1246,1337,1529,1390,4140,2384,1001,662,834,935,623,837,1260
CZ,I_IT,53,,,,,,,,,,,,,,,,,,,,,,,,,,139,117,45,43,84,65,129,325,117,156,205,186,73,80,252,179,54,79,63,74,89
CZ,I_IT,I,,,,,,,,,,,,,,,,,,,,,,,,,,701,537,326,201,285,374,310,211,292,231,278,304,263,281,229,302,809,785,653,943,1077
CZ,I_IT,J,,,,,,,,,,,,,,,,,,,,,,,,,,865,2249,4295,3939,4291,5838,7068,11843,9008,8969,9725,8934,8340,7139,10090,10881,8418,6640,8969,10257,3034
CZ,I_IT,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,302,320,396,277,267,397,515,494,666,591,676,714,846,1000,1035,767,1098,534,964,1274,229
CZ,I_IT,61,,,,,,,,,,,,,,,,,,,,,,,,,,366,1700,3656,3394,3812,5120,6188,10567,7074,6194,7035,6596,5834,4306,6542,7841,4383,3653,7486,8561,2317
CZ,I_IT,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,197,229,243,268,212,321,365,782,1268,2184,2014,1624,1660,1833,2513,2273,2937,2453,519,422,488
CZ,I_IT,K,,,,,,,,,,,,,,,,,,,,,,,,,,1401,1626,1493,1215,1050,1321,1750,3449,2815,2355,1849,1763,1521,2714,916,1421,1687,1078,845,672,882
CZ,I_IT,L,,,,,,,,,,,,,,,,,,,,,,,,,,286,280,504,823,238,725,847,757,2153,1284,1032,1086,1128,513,559,820,1233,572,901,381,470
CZ,I_IT,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,2043,1755,963,1673,1944,2013,1883,3099,2616,3034,3145,3286,3701,5058,5429,6700,6595,6914,3394,2586,3223
CZ,I_IT,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,3043,4440,2814,2856,2702,4476,4079,6253,4818,6447,6681,8835,7481,8024,8863,7587,9166,8920,11315,8968,11999
CZ,I_IT,O,,,,,,,,,,,,,,,,,,,,,,,,,,1600,2482,1368,1496,1225,1590,1204,3222,1702,3353,3060,4658,3713,3901,3699,3231,3930,3402,4319,3482,4539
CZ,I_IT,P,,,,,,,,,,,,,,,,,,,,,,,,,,490,613,515,375,691,1051,1087,1538,1351,1805,2183,2625,2191,2367,2319,2086,3667,3905,4886,2784,3079
CZ,I_IT,Q,,,,,,,,,,,,,,,,,,,,,,,,,,659,1003,482,519,418,1128,1236,794,887,568,637,520,537,611,1448,983,668,972,1391,2149,3625
CZ,I_IT,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,294,342,449,466,368,707,552,699,878,721,801,1032,1040,1145,1397,1287,901,641,719,553,756
CZ,I_IT,R,,,,,,,,,,,,,,,,,,,,,,,,,,188,245,325,241,266,512,382,519,587,598,674,677,816,812,1255,928,729,461,517,392,579
CZ,I_IT,S,,,,,,,,,,,,,,,,,,,,,,,,,,106,97,124,225,102,195,170,180,291,123,127,355,224,333,142,359,172,180,202,161,177
CZ,I_IT,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_IT,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_CT,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,10094,11688,11906,12190,13127,14760,15174,14398,14602,14908,15334,16613,18597,18177,17435,21316,17647,19709,17015,21658,23611
CZ,I_CT,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,9016,10133,10888,11047,12214,13163,13624,12156,12438,12419,12879,13460,15909,15553,14587,18438,14746,16501,13582,18232,19055
CZ,I_CT,A,,,,,,,,,,,,,,,,,,,,,,,,,,498,514,307,251,175,332,382,31,53,64,31,25,29,37,62,45,40,73,90,192,535
CZ,I_CT,B,,,,,,,,,,,,,,,,,,,,,,,,,,159,349,258,269,174,240,276,46,38,40,41,47,60,77,57,71,203,162,94,118,143
CZ,I_CT,C,,,,,,,,,,,,,,,,,,,,,,,,,,4097,4018,4325,4471,4633,5501,6098,2593,4183,4290,4696,5477,6468,6234,5450,6915,6260,7431,6633,9559,11615
CZ,I_CT,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,612,533,545,448,402,470,487,124,128,81,102,88,99,89,83,91,69,136,242,298,341
CZ,I_CT,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,258,220,194,267,163,208,260,21,18,50,24,28,36,23,8,14,19,23,60,91,104
CZ,I_CT,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,320,299,338,349,298,389,333,131,66,94,66,77,57,77,194,68,89,111,201,278,318
CZ,I_CT,19,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,7,46,230,205,102,4,3,7,14,4,30,13,19,19,13,9,13,14,16
CZ,I_CT,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,317,357,272,403,251,306,311,154,195,147,168,200,247,211,262,188,150,152,158,182,208
CZ,I_CT,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,561,577,609,706,554,617,812,160,162,136,258,143,159,170,103,126,128,210,350,495,573
CZ,I_CT,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,496,466,746,612,715,587,526,197,195,141,258,195,236,337,166,124,223,278,380,643,728
CZ,I_CT,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,482,449,479,586,752,906,1122,825,2114,2524,2577,3478,4501,4081,3496,4942,4053,4375,3144,5294,6739
CZ,I_CT,28,,,,,,,,,,,,,,,,,,,,,,,,,,281,218,228,231,206,270,408,131,353,238,271,267,239,373,275,334,338,388,607,510,581
CZ,I_CT,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,586,697,754,685,880,1373,1502,709,753,713,729,679,643,706,665,806,951,1438,1314,1535,1753
CZ,I_CT,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,178,157,153,138,182,170,235,137,196,159,229,318,221,154,179,203,227,311,164,219,254
CZ,I_CT,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,989,1320,1310,1427,1571,1101,636,784,837,680,657,679,1153,984,790,948,654,832,760,794,1213
CZ,I_CT,F,,,,,,,,,,,,,,,,,,,,,,,,,,392,465,406,336,371,479,630,284,245,222,197,225,346,337,263,409,469,384,243,600,649
CZ,I_CT,G,,,,,,,,,,,,,,,,,,,,,,,,,,760,767,1160,1215,2096,1421,1128,1165,1054,1157,1034,1010,1081,1213,1106,1382,1225,1431,1203,781,889
CZ,I_CT,45,,,,,,,,,,,,,,,,,,,,,,,,,,77,60,91,52,53,143,121,124,105,98,98,83,80,78,115,71,77,80,18,35,41
CZ,I_CT,46,,,,,,,,,,,,,,,,,,,,,,,,,,382,321,585,623,1223,591,545,707,546,661,561,498,545,638,421,722,678,821,565,437,490
CZ,I_CT,47,,,,,,,,,,,,,,,,,,,,,,,,,,301,386,484,540,820,687,462,334,403,398,375,429,456,497,570,589,470,530,620,309,358
CZ,I_CT,H,,,,,,,,,,,,,,,,,,,,,,,,,,241,391,453,420,377,446,366,400,487,529,616,559,1496,874,444,341,271,370,206,355,523
CZ,I_CT,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,192,350,437,405,347,423,320,285,445,474,543,493,1470,846,354,269,254,341,187,326,489
CZ,I_CT,53,,,,,,,,,,,,,,,,,,,,,,,,,,49,41,16,15,30,23,46,115,42,55,73,66,26,28,90,72,17,29,19,29,34
CZ,I_CT,I,,,,,,,,,,,,,,,,,,,,,,,,,,249,190,116,71,101,133,111,76,104,82,98,108,93,100,82,123,248,284,194,367,419
CZ,I_CT,J,,,,,,,,,,,,,,,,,,,,,,,,,,308,800,1524,1398,1523,2072,2510,4204,3199,3185,3452,3171,2962,2534,3582,4402,2572,2406,2679,3988,1181
CZ,I_CT,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,107,114,140,98,95,141,183,175,237,211,241,253,301,355,369,311,335,193,288,496,90
CZ,I_CT,61,,,,,,,,,,,,,,,,,,,,,,,,,,130,604,1298,1205,1353,1817,2197,3751,2511,2199,2497,2341,2071,1529,2322,3172,1339,1324,2236,3329,901
CZ,I_CT,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,71,82,86,95,75,114,130,278,451,775,714,577,590,650,891,919,898,889,155,163,190
CZ,I_CT,K,,,,,,,,,,,,,,,,,,,,,,,,,,497,577,531,432,372,469,621,1224,1000,837,657,626,538,963,326,573,515,390,253,261,342
CZ,I_CT,L,,,,,,,,,,,,,,,,,,,,,,,,,,102,100,179,292,85,258,301,269,765,455,367,385,400,181,198,331,376,207,268,150,183
CZ,I_CT,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,722,622,340,593,691,717,669,1101,928,1079,1117,1166,1313,1794,1929,2710,2013,2506,1011,1004,1253
CZ,I_CT,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,1080,1575,997,1015,958,1591,1446,2221,1709,2288,2371,3135,2658,2849,3146,3066,2801,3233,3381,3489,4666
CZ,I_CT,O,,,,,,,,,,,,,,,,,,,,,,,,,,569,881,485,532,435,565,426,1144,604,1191,1086,1653,1318,1385,1313,1306,1201,1233,1290,1355,1765
CZ,I_CT,P,,,,,,,,,,,,,,,,,,,,,,,,,,173,218,183,134,246,373,385,547,479,641,776,932,778,840,823,843,1121,1416,1459,1084,1199
CZ,I_CT,Q,,,,,,,,,,,,,,,,,,,,,,,,,,234,356,171,185,147,401,438,282,316,202,226,183,192,218,514,398,203,352,416,837,1409
CZ,I_CT,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,104,120,158,164,130,252,197,248,310,254,283,367,370,406,496,519,276,232,216,213,293
CZ,I_CT,R,,,,,,,,,,,,,,,,,,,,,,,,,,67,86,115,84,94,181,137,184,208,211,239,240,290,288,446,375,223,167,156,152,225
CZ,I_CT,S,,,,,,,,,,,,,,,,,,,,,,,,,,37,34,43,80,36,71,60,64,102,43,44,127,80,118,50,144,53,65,60,61,68
CZ,I_CT,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_CT,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_Soft_DB,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,15955,20585,22818,23521,24781,29274,32200,31733,35529,42566,49228,57098,66710,72847,73810,62501,71937,77424,75602,77818,89984
CZ,I_Soft_DB,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,14619,18134,21348,21505,22368,26412,29293,28462,31510,38915,44823,52921,61669,66137,63353,55075,63891,67049,67651,69906,81266
CZ,I_Soft_DB,A,,,,,,,,,,,,,,,,,,,,,,,,,,80,71,209,108,67,352,77,123,91,78,145,207,183,234,184,338,272,338,224,268,298
CZ,I_Soft_DB,B,,,,,,,,,,,,,,,,,,,,,,,,,,16,79,96,101,116,159,79,55,86,139,189,140,126,97,73,174,111,170,263,123,136
CZ,I_Soft_DB,C,,,,,,,,,,,,,,,,,,,,,,,,,,3246,4225,4116,3973,3284,3611,4074,4932,5144,6789,6736,7484,7400,9189,7830,7304,7177,8059,8167,10334,12167
CZ,I_Soft_DB,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,269,411,453,562,440,479,497,529,690,1106,927,949,938,1085,1358,899,825,845,665,1238,1429
CZ,I_Soft_DB,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,130,165,128,87,85,119,116,173,150,148,215,161,167,112,136,93,125,78,86,55,132
CZ,I_Soft_DB,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,376,213,219,233,252,275,260,398,446,586,476,395,446,527,438,379,280,647,432,415,472
CZ,I_Soft_DB,19,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,13,158,61,81,47,25,22,65,45,75,52,34,46,25,35,31,26,23,28
CZ,I_Soft_DB,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,102,110,124,249,212,123,86,121,122,238,279,237,377,284,247,234,327,286,272,314,366
CZ,I_Soft_DB,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,229,419,316,361,304,426,591,807,514,517,569,569,652,433,442,366,406,406,396,480,536
CZ,I_Soft_DB,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,454,380,653,631,414,296,299,513,417,526,566,620,712,701,568,561,516,547,684,737,778
CZ,I_Soft_DB,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,302,698,644,619,555,739,983,793,1298,1823,1479,1651,1872,1914,1803,1897,1695,1807,1987,2671,3182
CZ,I_Soft_DB,28,,,,,,,,,,,,,,,,,,,,,,,,,,219,510,456,349,300,279,314,476,427,495,555,578,669,1886,665,666,743,817,856,1066,1216
CZ,I_Soft_DB,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,868,1069,576,449,424,515,580,762,645,838,1187,1729,975,1139,809,806,929,1047,1017,1473,1732
CZ,I_Soft_DB,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,242,246,534,275,237,279,301,335,413,447,438,520,540,1074,1318,1378,1296,1548,1746,1862,2296
CZ,I_Soft_DB,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,709,837,812,1190,1121,1503,1461,2012,1901,2277,1585,1058,1551,1407,1513,1430,1401,1633,1621,1688,1901
CZ,I_Soft_DB,F,,,,,,,,,,,,,,,,,,,,,,,,,,307,343,456,260,213,238,214,360,298,528,534,475,661,1763,609,855,1068,983,787,844,974
CZ,I_Soft_DB,G,,,,,,,,,,,,,,,,,,,,,,,,,,1238,1655,1556,2077,1030,1420,1616,3252,2316,2355,3195,4038,5286,4921,4501,3644,4494,5481,6227,6535,7804
CZ,I_Soft_DB,45,,,,,,,,,,,,,,,,,,,,,,,,,,57,81,103,81,43,48,39,161,146,142,234,287,437,342,245,200,241,246,211,253,287
CZ,I_Soft_DB,46,,,,,,,,,,,,,,,,,,,,,,,,,,628,1135,831,1019,423,564,851,1881,1289,1424,1533,1743,2460,2215,2377,2073,2495,3144,3984,4045,4989
CZ,I_Soft_DB,47,,,,,,,,,,,,,,,,,,,,,,,,,,553,439,622,977,564,808,726,1210,881,789,1428,2008,2389,2364,1879,1371,1758,2091,2032,2237,2528
CZ,I_Soft_DB,H,,,,,,,,,,,,,,,,,,,,,,,,,,563,674,789,706,1124,744,1219,1441,1306,1800,2016,2902,3543,5201,3064,2371,2707,2509,2463,2493,2856
CZ,I_Soft_DB,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,529,560,741,660,972,605,1107,1270,1211,1599,1791,2632,3310,5051,2751,2168,2202,2086,2235,2276,2594
CZ,I_Soft_DB,53,,,,,,,,,,,,,,,,,,,,,,,,,,34,114,48,46,152,139,112,171,95,201,225,270,233,150,313,203,505,423,228,217,262
CZ,I_Soft_DB,I,,,,,,,,,,,,,,,,,,,,,,,,,,123,53,146,129,92,78,61,65,294,147,212,232,228,265,268,147,271,188,152,225,256
CZ,I_Soft_DB,J,,,,,,,,,,,,,,,,,,,,,,,,,,2071,3871,4440,4299,7589,9691,10428,6662,6931,10191,14448,17436,20810,19788,22135,18460,23110,26087,27091,27354,30400
CZ,I_Soft_DB,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,363,837,695,740,920,795,742,1141,1322,2520,1457,1464,1866,1779,2097,1442,1363,2074,2399,2345,2349
CZ,I_Soft_DB,61,,,,,,,,,,,,,,,,,,,,,,,,,,820,1877,2014,1930,5605,7557,7847,3496,3292,4235,6706,6831,9652,8542,9311,7931,7313,7123,7683,5175,5600
CZ,I_Soft_DB,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,888,1157,1731,1629,1064,1339,1839,2025,2317,3436,6285,9141,9292,9467,10727,9087,14434,16890,17009,19834,22451
CZ,I_Soft_DB,K,,,,,,,,,,,,,,,,,,,,,,,,,,4143,4867,6770,6652,6755,7344,8518,5987,9811,10234,11777,14681,16688,17248,17364,15488,16397,15210,13023,12636,16012
CZ,I_Soft_DB,L,,,,,,,,,,,,,,,,,,,,,,,,,,160,64,133,339,21,44,39,636,221,160,192,178,177,642,636,631,755,924,702,945,1143
CZ,I_Soft_DB,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,1885,1101,1760,1759,803,1051,1284,2770,2821,3715,3470,3409,4287,5208,5023,3709,5567,4864,6247,6159,6835
CZ,I_Soft_DB,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,1414,2745,1535,1928,2566,3039,3130,3438,4309,4153,4729,4858,5770,6884,10610,7950,8607,10978,8635,8214,9202
CZ,I_Soft_DB,O,,,,,,,,,,,,,,,,,,,,,,,,,,888,1929,915,1172,1784,1878,1886,2032,2743,2890,2908,2928,3766,4216,7974,5078,5596,7391,5298,5065,5483
CZ,I_Soft_DB,P,,,,,,,,,,,,,,,,,,,,,,,,,,197,272,215,175,360,499,563,289,582,300,611,541,576,1069,1050,859,929,1261,1278,1120,1072
CZ,I_Soft_DB,Q,,,,,,,,,,,,,,,,,,,,,,,,,,91,186,207,330,248,441,419,314,473,301,694,530,522,783,797,858,766,799,673,782,1020
CZ,I_Soft_DB,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,238,358,198,251,174,221,262,803,511,662,516,859,906,816,789,1155,1316,1527,1386,1247,1627
CZ,I_Soft_DB,R,,,,,,,,,,,,,,,,,,,,,,,,,,121,165,127,126,121,148,186,625,363,492,288,584,568,480,512,390,389,542,371,358,397
CZ,I_Soft_DB,S,,,,,,,,,,,,,,,,,,,,,,,,,,117,193,71,125,53,73,76,178,148,170,228,275,338,336,277,765,927,985,1015,889,1230
CZ,I_Soft_DB,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_Soft_DB,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ,I_TraEq,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,37506,43734,43628,46773,53793,72329,89971,97821,100594,103738,103939,123246,141231,142867,105599,112220,105401,97032,106055,112398,120458
CZ,I_TraEq,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,35482,42065,41958,41885,51752,69617,88151,93480,93192,96137,92085,109554,122710,129055,94753,102148,99569,90123,100784,107702,111511
CZ,I_TraEq,A,,,,,,,,,,,,,,,,,,,,,,,,,,2130,2524,2207,1761,1742,2490,4480,6632,2724,3894,2868,2765,3553,3933,2773,4626,1730,5660,6895,9097,9607
CZ,I_TraEq,B,,,,,,,,,,,,,,,,,,,,,,,,,,1588,1402,253,220,147,314,1034,235,475,629,350,383,460,489,484,413,466,232,409,390,519
